path,run_type,freq_hz,amp_V,wind,f_hz,A_in_active,A_out_active,A_in_late,A_out_late,A_in_hg6,A_out_hg6,A_in_hg10,A_out_hg10,OUT_IN_active,OUT_IN_late,OUT_IN_hg6,OUT_IN_hg10
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,per240,1.3,0.1,full,1.3,7.383834261376448,5.671760117429424,7.686573140446405,5.756211880324552,7.619413470407104,5.826685248907421,7.5819407216974835,5.861129110038543,0.7681321000252422,0.7488658177251476,0.7647157188066475,0.7730381079432026
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1300-per40-depth580-mstop30-run1.csv,per40,1.3,0.2,no,1.3,14.975312301927435,11.330886845230403,15.12420684584358,12.021798293347343,14.947626287879253,11.440767826381526,13.48580460338557,11.214837878918539,0.7566377659965083,0.7948713222373816,0.765390277094272,0.8316031715380993
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1300-per240-depth580-mstop30-run1.csv,per240,1.3,0.3,full,1.3,21.534707107792897,18.999128802896358,22.68627148565412,18.398070156782982,22.47487967930241,18.55278417918976,22.7771628567776,18.60953406323864,0.8822561973002654,0.8109781357600863,0.8254898110211202,0.8170259913517353
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,per240,1.5,0.3,full,1.5,21.88817404801114,10.432124515911438,22.514225086608505,16.4580882407277,22.881110819044512,16.95029318954105,22.94467305220006,16.972734452448222,0.476610086023112,0.7310084258914599,0.7407985269418347,0.7397243976340201
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0300-freq1300-per240-depth580-mstop30-run1.csv,per240,1.3,0.3,no,1.3,21.387202541126257,17.635464678041966,21.709839447770555,17.96127696458219,21.247001121529323,17.24636562510099,21.259720284571305,17.33734592767568,0.8245802434483924,0.8273334774213028,0.8117082277378647,0.8155020713164234
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1300-per40-depth580-mstop30-run1.csv,per40,1.3,0.3,full,1.3,21.859655810187043,18.790994494694832,22.370675005832613,18.575197045535173,21.030856451634158,18.61075831100598,18.710822715404706,18.414677720614247,0.8596198704070102,0.8303369049298753,0.8849263154739412,0.9841725294876188
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0300-freq1400-per240-depth580-mstop30-run1.csv,per240,1.4,0.3,no,1.4,22.287578017626686,14.569865111289543,22.2518888232402,15.267556303578585,17.743355358394876,15.718841650461068,19.31096168974035,15.626483850135363,0.6537213285250916,0.6861240600677874,0.8859001768808088,0.8092027782561187
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1300-per40-depth580-mstop30-run2.csv,per40,1.3,0.3,full,1.3,22.202312480757882,18.40463326040021,22.89140741778994,18.304488776131866,21.177165582931217,18.37714237401282,19.02356647676515,18.087830934356887,0.8289511858889017,0.799622689949008,0.8677810211213906,0.9508117710971208
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0300-freq1300-per40-depth580-mstop30-run1.csv,per40,1.3,0.3,no,1.3,21.270654705347976,17.533459040369564,21.781875025100035,17.671725442902613,20.96799119201821,17.27330940664463,18.444887278331944,17.067640684755528,0.8243027440035127,0.8113041426662696,0.8237941941343423,0.9253317966765603
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per40-depth580-mstop30-run2.csv,per40,1.3,0.1,full,1.3,7.526889233232534,5.735555025657389,7.5092784715741026,5.684693155762116,7.288152466079002,5.7094750848346045,6.7000865096778055,5.577254856326541,0.7620086928254383,0.7570225524704087,0.7833912793959811,0.8324153499019136
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1400-per240-depth580-mstop30-run1.csv,per240,1.4,0.3,full,1.4,22.584406806012286,15.811795663366619,23.01152386685281,17.30996009906305,22.975622507856478,17.277032309319186,22.91729843991073,17.285810807974517,0.7001200341094324,0.7522300652151667,0.7519723264695584,0.7542691322582371
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per40-depth580-mstop30-run3.csv,per40,1.3,0.1,full,1.3,7.586368698826623,5.5584034456425195,7.756010915841096,5.755728826666925,7.443081987658208,5.6268131231557215,6.759951556122611,5.598228632640481,0.7326830090003711,0.7420991137223983,0.7559789254620406,0.8281462649787873
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per40-depth580-mstop30-run1.csv,per40,1.3,0.1,no,1.3,7.400885988720128,4.835388689009066,7.415970778209705,5.277577311227737,7.488296700820808,5.358050735846815,6.766417581559751,5.219701126994796,0.6533526791763582,0.7116502301674118,0.71552329587308,0.7714127991774908
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per40-depth580-mstop30-run3.csv,per40,1.3,0.1,no,1.3,7.497207453626729,4.777400641061658,7.272689066501846,5.398397161561193,7.341410140378991,5.2524597227411896,6.747311542467983,5.162746833257457,0.6372240158234677,0.7422835091941878,0.7154565161605367,0.7651561367461424
