run_idx,file_date,WindCondition,is_wave,WaveFreq_Hz,WaveAmp_V,run_mtime,path,mean_9373/170,sigma_9373/170,Hs_9373/170,mean_12400/250,sigma_12400/250,Hs_12400/250
73,2026-03-27,full,True,1.3,0.1,1774610143.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per40-depth580-mstop30-run2.csv,0.03973333333333119,2.8439588953581723,11.375835581432689,0.05244000000000763,0.3078883564758557,1.2315534259034229
74,2026-03-27,full,True,1.2,0.2,1774610269.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1200-per40-depth580-mstop30-run1.csv,0.6267866666666702,3.0619174154170135,12.247669661668054,0.13381333333333234,0.32028044675719564,1.2811217870287825
75,2026-03-27,full,True,1.1,0.2,1774610396.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1100-per40-depth580-mstop30-run1.csv,0.9358400000000058,5.318596291919692,21.27438516767877,-0.059079999999991493,0.31710360009139127,1.268414400365565
76,2026-03-27,full,True,1.0,0.2,1774610513.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1000-per40-depth580-mstop30-run1.csv,0.23225333333333886,4.59590467432941,18.38361869731764,-0.0006400000000021085,0.300425805515259,1.201703222061036
77,2026-03-27,full,True,0.9,0.2,1774610669.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq0900-per40-depth580-mstop30-run1.csv,0.13783999999998714,4.2346553431852545,16.938621372741018,0.0009733333333307239,0.26958700913845424,1.078348036553817
78,2026-03-27,full,True,0.8,0.2,1774610873.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq0800-per40-depth580-mstop30-run1.csv,0.8797466666666622,4.74421666785406,18.97686667141624,-0.07852000000000572,0.34832511170541947,1.3933004468216779
79,2026-03-27,full,True,1.3,0.1,1774610997.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per40-depth580-mstop30-run3.csv,0.21443999999999921,5.701405433600653,22.805621734402614,-0.06687999999999933,0.3053901599589166,1.2215606398356664
80,2026-03-27,full,True,1.6,0.3,1774611155.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1600-per40-depth580-mstop30-run2.csv,0.7321866666666711,5.001374525869822,20.005498103479287,-0.02493333333332936,0.30475875610300396,1.2190350244120158
81,2026-03-27,full,True,1.7,0.3,1774611251.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1700-per40-depth580-mstop30-run1.csv,0.9339600000000016,5.049287242169789,20.197148968679155,-0.08631999999999625,0.41389620803776034,1.6555848321510414
82,2026-03-27,full,True,1.5,0.3,1774611407.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per40-depth580-mstop30-run2.csv,0.9885333333333381,4.094169775476193,16.376679101904774,0.08958666666666112,0.3086625869981196,1.2346503479924784
83,2026-03-27,full,True,1.4,0.3,1774611500.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1400-per40-depth580-mstop30-run2.csv,-0.13797333333333422,3.973586273941652,15.894345095766608,-0.012706666666660945,0.32364703586982635,1.2945881434793054
84,2026-03-27,full,True,1.3,0.3,1774611717.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1300-per40-depth580-mstop30-run2.csv,0.26361333333333753,4.046015513135394,16.184062052541577,0.10840000000000556,0.38434741738388917,1.5373896695355567
85,2026-03-27,full,True,1.3,0.1,1774612187.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per40-depth580-mstop330-run2.csv,0.2645866666666674,4.5533253186836875,18.21330127473475,0.1541466666666713,0.29551160377585345,1.1820464151034138
86,2026-03-27,no,False,,,1774621005.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-nowave-depth580-mstop30-run1-midday.csv,-0.01185333333333377,0.030420371807669384,0.12168148723067754,-0.006520000000000437,0.03462592775889575,0.138503711035583
87,2026-03-27,no,True,1.3,0.1,1774621340.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run4.csv,-0.03080000000000005,0.09673246383408367,0.38692985533633467,-0.10554666666666537,0.17057479934557623,0.6822991973823049
88,2026-03-27,no,True,1.4,0.1,1774621578.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,-0.03133333333333318,0.08375425515098711,0.33501702060394845,-0.1736133333333317,0.1946017392988532,0.7784069571954128
89,2026-03-27,no,True,1.5,0.1,1774621811.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1500-per240-depth580-mstop30-run1.csv,-0.011519999999999357,0.17045868850246754,0.6818347540098701,-0.008760000000000332,0.026694803802740516,0.10677921521096206
90,2026-03-27,no,True,1.6,0.1,1774622070.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1600-per240-depth580-mstop30-run1.csv,-0.010280000000001621,0.03042294650806351,0.12169178603225404,-0.009106666666667821,0.02587072376296704,0.10348289505186815
91,2026-03-27,no,True,1.3,0.2,1774622476.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,-0.012413333333333677,0.03027977832684622,0.12111911330738488,-0.006160000000000215,0.03335572723515258,0.13342290894061032
92,2026-03-27,no,True,1.4,0.2,1774622728.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,-0.010400000000000773,0.028229462210884113,0.11291784884353645,-0.008320000000000657,0.02642174126008811,0.10568696504035244
93,2026-03-27,no,True,1.5,0.2,1774623048.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,-0.009786666666667125,0.03288053113915504,0.13152212455662016,0.1681600000000047,0.1957330570943969,0.7829322283775876
94,2026-03-27,no,True,1.6,0.2,1774623335.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1600-per240-depth580-mstop30-run1.csv,-0.008693333333333176,0.02729259612593232,0.10917038450372928,0.04695999999999291,0.10774462216188176,0.430978488647527
95,2026-03-27,no,True,1.7,0.2,1774623566.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,-0.1560000000000013,0.19032331426269491,0.7612932570507797,0.035920000000005205,0.04865775412047443,0.1946310164818977
96,2026-03-27,no,True,1.3,0.3,1774624204.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0300-freq1300-per240-depth580-mstop30-run1.csv,-0.011280000000000427,0.02981857021230353,0.11927428084921413,0.031373333333338,0.03934519896757936,0.15738079587031745
97,2026-03-27,no,True,1.4,0.3,1774624542.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0300-freq1400-per240-depth580-mstop30-run1.csv,0.024853333333337217,0.03704603037724285,0.1481841215089714,0.03146666666667158,0.03910525775137022,0.15642103100548088
98,2026-03-27,no,True,1.5,0.3,1774624826.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,0.024426666666670486,0.036868464398617545,0.14747385759447018,0.030506666666671435,0.0388830615932076,0.1555322463728304
99,2026-03-27,no,False,,,1774625530.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-nowave-depth580-mstop30-run6.csv,-0.009493333333333132,0.025888934665986418,0.10355573866394567,-0.15493333333333534,0.18813236635921832,0.7525294654368733
100,2026-03-27,no,False,,,1774625602.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-nowave-depth580-mstop30-run7.csv,-0.009919999999999788,0.026384119510602773,0.10553647804241109,-0.013346666666666616,0.05248561207469539,0.20994244829878156
101,2026-03-27,full,True,1.3,0.1,1774626569.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,0.0635066666666533,4.868589507068758,19.47435802827503,0.0016133333333324914,0.320988434769692,1.283953739078768
102,2026-03-27,full,True,1.4,0.1,1774626861.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,0.31299999999998857,2.92892835266759,11.71571341067036,0.04749333333333542,0.39385243803504666,1.5754097521401866
103,2026-03-27,full,True,1.5,0.1,1774627110.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1500-per240-depth580-mstop30-run1.csv,0.8522133333333386,4.218670106931454,16.874680427725817,0.005946666666673517,0.27457085794064545,1.0982834317625818
104,2026-03-27,full,True,1.6,0.1,1774627481.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1600-per240-depth580-mstop30-run1.csv,0.8156533333333309,3.5344469336315916,14.137787734526366,-0.12150666666666861,0.27349051056306656,1.0939620422522662
105,2026-03-27,full,True,1.7,0.1,1774627823.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1700-per240-depth580-mstop30-run1.csv,0.2756799999999979,4.247125785852647,16.98850314341059,-0.06457333333332795,0.3010582436068029,1.2042329744272116
106,2026-03-27,full,False,,,1774628231.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-nowave-depth580-mstop30-run2.csv,0.39430666666667313,4.951717506176032,19.80687002470413,-0.030906666666663606,0.3226872800868708,1.2907491203474832
107,2026-03-27,full,True,1.3,0.2,1774628602.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,0.20019999999999974,4.487893240818902,17.95157296327561,-0.02759999999999356,0.3504505587461679,1.4018022349846715
108,2026-03-27,full,True,1.4,0.2,1774628864.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,1.0090266666666705,5.220401514754962,20.88160605901985,0.04130666666666262,0.346481685952505,1.38592674381002
109,2026-03-27,full,True,1.5,0.2,1774629200.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,0.10534666666666391,3.9060800676828276,15.62432027073131,0.018586666666662248,0.2520588172471346,1.0082352689885383
110,2026-03-27,full,True,1.6,0.2,1774629513.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1600-per240-depth580-mstop30-run1.csv,0.0952399999999983,3.63909596396962,14.55638385587848,0.11445333333332976,0.3258279499360066,1.3033117997440264
111,2026-03-27,full,True,1.3,0.3,1774629867.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1300-per240-depth580-mstop30-run1.csv,0.06270666666666214,4.382212864913506,17.528851459654025,-0.15893333333333365,0.3480645449608947,1.3922581798435787
112,2026-03-27,full,True,1.4,0.3,1774630175.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1400-per240-depth580-mstop30-run1.csv,0.4446533333333267,2.840882885168838,11.363531540675352,-0.013533333333333739,0.3169639365474441,1.2678557461897764
113,2026-03-27,full,True,1.5,0.3,1774630510.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,-0.10139999999999597,3.4772315749603457,13.908926299841383,-0.012813333333326266,0.35697169384864097,1.4278867753945639
114,2026-03-27,full,True,1.6,0.3,1774630735.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop30-run1.csv,0.6246266666666683,4.800693554626192,19.202774218504768,-0.055933333333326854,0.2991275624551881,1.1965102498207525
115,2026-03-27,full,True,1.3,0.1,1774631145.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,-0.4739999999999915,4.063136132797529,16.252544531190114,-0.008400000000013601,0.34946359811652056,1.3978543924660822
116,2026-03-27,full,False,,,1774631745.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-nowave-depth580-mstop30-run4.csv,0.3445733333333385,3.9698101392061576,15.87924055682463,0.05837333333333599,0.3535526645414534,1.4142106581658136
117,2026-03-27,no,False,,,1774633392.0,/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-nowave-depth580-mstop30-run-endofday.csv,0.01363999999999578,0.0396338852475152,0.1585355409900608,0.018439999999995963,0.041870083255580455,0.16748033302232182
