path,name,freq_hz,amp_V,wind,mooring,N_in,N_out,A_in_nearest,A_in_parabolic,A_out_nearest,A_out_parabolic,f_in_peak,f_out_peak,outin_nearest,outin_parabolic,delta_outin
/Users/ole/Kodevik/wave_project/wavedata/20260319-ProbePos4_31_FPV_2-tett6roof-under9Mooring/fullpanel-nowind-amp0100-freq1600-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1600-per240-depth580-mstop30-run1.csv,1.6000,0.1000,no,below_90_loose230,2499,2651,7.5918,7.5918,2.5364,2.5364,1.6009,1.6028,0.3341,0.3341,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260319-ProbePos4_31_FPV_2-tett6roof-under9Mooring/fullpanel-fullwind-amp0100-freq1600-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0100-freq1600-per240-depth580-mstop30-run1.csv,1.6000,0.1000,full,below_90_loose230,2526,2661,9.1166,9.1314,5.0552,5.0553,1.5880,1.5975,0.5545,0.5536,-0.0009
/Users/ole/Kodevik/wave_project/wavedata/20260319-ProbePos4_31_FPV_2-tett6roof-under9Mooring/fullpanel-nowind-amp0100-freq1700-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1700-per240-depth580-mstop30-run1.csv,1.7000,0.1000,no,below_90_loose230,29713,29692,6.0783,6.0784,1.6087,1.6089,1.6996,1.7007,0.2647,0.2647,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260319-ProbePos4_31_FPV_2-tett6roof-under9Mooring/fullpanel-fullwind-amp0100-freq1700-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0100-freq1700-per240-depth580-mstop30-run1.csv,1.7000,0.1000,full,below_90_loose230,29716,29724,9.6174,9.6177,4.5197,4.5197,1.6995,1.6989,0.4699,0.4699,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260321-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-RENAMED/fullpanel-nowind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,1.3000,0.2000,no,below_90_loose230,4425,3270,15.3018,15.3022,11.8131,11.8131,1.2997,1.2996,0.7720,0.7720,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260321-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-RENAMED/fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,1.4000,0.1000,no,below_90_loose230,3574,3035,7.9349,7.9349,3.8988,3.8989,1.3990,1.4004,0.4914,0.4914,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260321-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-RENAMED/fullpanel-nowind-amp0100-freq1500-per240-depth580-mstop30-run2.csv,fullpanel-nowind-amp0100-freq1500-per240-depth580-mstop30-run2.csv,1.5000,0.1000,no,below_90_loose230,3168,2832,8.3931,8.3931,3.4180,3.4180,1.4994,1.5009,0.4072,0.4072,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260321-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-RENAMED/fullpanel-nowind-amp0100-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1500-per240-depth580-mstop30-run1.csv,1.5000,0.1000,no,below_90_loose230,3168,2834,8.3168,8.3168,3.4159,3.4160,1.4995,1.5000,0.4107,0.4107,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260321-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-RENAMED/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,1.3000,0.1000,no,below_90_loose230,4424,3271,7.6153,7.6154,4.7551,4.7552,1.2998,1.2997,0.6244,0.6244,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260321-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-RENAMED/fullpanel-nowind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,1.4000,0.2000,no,below_90_loose230,3751,3035,15.2290,15.2290,10.3641,10.3642,1.3996,1.4005,0.6806,0.6806,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260321-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-RENAMED/fullpanel-nowind-amp0100-freq1600-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1600-per240-depth580-mstop30-run1.csv,1.6000,0.1000,no,below_90_loose230,2499,2648,7.7339,7.7339,2.4560,2.4563,1.6006,1.6039,0.3176,0.3176,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260321-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-RENAMED/fullpanel-nowind-amp0100-freq1700-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1700-per240-depth580-mstop30-run1.csv,1.7000,0.1000,no,below_90_loose230,29709,29693,6.8269,6.8269,1.7940,1.7940,1.6998,1.7007,0.2628,0.2628,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0100-freq1500-per40-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0100-freq1500-per40-depth580-mstop30-run1.csv,1.5000,0.1000,full,below_90_loose230,3006,2839,8.4233,8.4235,5.3857,5.3858,1.4973,1.4973,0.6394,0.6394,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0300-freq1700-per40-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1700-per40-depth580-mstop30-run1.csv,1.7000,0.3000,full,below_90_loose230,3319,3266,15.0634,16.0916,15.3214,15.3215,1.7034,1.6841,1.0171,0.9521,-0.0650
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1600-per40-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1600-per40-depth580-mstop30-run1.csv,1.6000,0.2000,full,below_90_loose230,2498,2667,15.8511,15.8525,10.5288,10.5292,1.6023,1.5941,0.6642,0.6642,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0300-freq1700-per80-depth580-mstop30-run1.csv,fullpanel-nowind-amp0300-freq1700-per80-depth580-mstop30-run1.csv,1.7000,0.3000,no,below_90_loose230,8509,8537,20.0462,20.0618,9.1336,9.1337,1.7032,1.6984,0.4556,0.4553,-0.0003
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0300-freq1700-per40-depth580-mstop30-run1.csv,fullpanel-nowind-amp0300-freq1700-per40-depth580-mstop30-run1.csv,1.7000,0.3000,no,below_90_loose230,3297,3231,14.7291,15.2606,8.9848,8.9850,1.6883,1.7027,0.6100,0.5888,-0.0212
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,1.5000,0.2000,full,below_90_loose230,3009,2840,17.0021,17.0021,11.2407,11.2407,1.4955,1.4966,0.6611,0.6611,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1600-per40-depth580-mstop30-run1.csv,fullpanel-nowind-amp0200-freq1600-per40-depth580-mstop30-run1.csv,1.6000,0.2000,no,below_90_loose230,2499,2655,15.3065,15.3065,7.2426,7.2426,1.6007,1.6007,0.4732,0.4732,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1500-per40-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1500-per40-depth580-mstop30-run1.csv,1.5000,0.1000,no,below_90_loose230,3170,2831,8.0484,8.0485,3.3439,3.3439,1.4987,1.5014,0.4155,0.4155,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1600-per40-depth580-mstop30-run2.csv,fullpanel-fullwind-amp0200-freq1600-per40-depth580-mstop30-run2.csv,1.6000,0.2000,full,below_90_loose230,2514,2663,17.4445,17.4446,10.2602,10.2608,1.5908,1.5966,0.5882,0.5882,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1400-per40-depth580-mstop30-run2.csv,fullpanel-fullwind-amp0200-freq1400-per40-depth580-mstop30-run2.csv,1.4000,0.2000,full,below_90_loose230,3751,3051,16.0077,16.0078,11.6068,11.6074,1.3999,1.3924,0.7251,0.7251,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1700-per40-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1700-per40-depth580-mstop30-run1.csv,1.7000,0.1000,no,below_90_loose230,3234,3234,6.5756,6.5760,1.7498,1.7498,1.7012,1.7006,0.2661,0.2661,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0300-freq1500-per40-depth580-mstop30-run2.csv,fullpanel-fullwind-amp0300-freq1500-per40-depth580-mstop30-run2.csv,1.5000,0.3000,full,below_90_loose230,3005,2683,23.1309,23.1310,17.0586,17.0587,1.4977,1.4911,0.7375,0.7375,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1400-per40-depth580-mstop30-run1.csv,fullpanel-nowind-amp0200-freq1400-per40-depth580-mstop30-run1.csv,1.4000,0.2000,no,below_90_loose230,3750,3036,14.9151,14.9152,10.7465,10.7465,1.4002,1.3999,0.7205,0.7205,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0300-freq1500-per40-depth580-mstop30-run1.csv,fullpanel-nowind-amp0300-freq1500-per40-depth580-mstop30-run1.csv,1.5000,0.3000,no,below_90_loose230,3002,2839,22.0145,22.0145,13.2553,13.2553,1.4990,1.4971,0.6021,0.6021,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0300-freq1800-per40-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1800-per40-depth580-mstop30-run1.csv,1.8000,0.3000,full,below_90_loose230,3072,3076,14.9136,15.0410,14.1610,14.1641,1.8023,1.7893,0.9495,0.9417,-0.0078
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1400-per40-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1400-per40-depth580-mstop30-run1.csv,1.4000,0.2000,full,below_90_loose230,3748,3053,15.6678,15.6678,11.5240,11.5240,1.4008,1.3920,0.7355,0.7355,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0100-freq1700-per40-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0100-freq1700-per40-depth580-mstop30-run1.csv,1.7000,0.1000,full,below_90_loose230,3241,3238,8.7727,8.7727,4.3526,4.3527,1.6968,1.6990,0.4962,0.4962,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0100-freq1400-per40-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0100-freq1400-per40-depth580-mstop30-run1.csv,1.4000,0.1000,full,below_90_loose230,3718,3044,7.6030,7.6053,5.6165,5.6165,1.4108,1.3960,0.7387,0.7385,-0.0002
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1700-per40-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1700-per40-depth580-mstop30-run1.csv,1.7000,0.2000,full,below_90_loose230,3273,3254,15.9520,15.9594,9.5053,9.5056,1.6822,1.6897,0.5959,0.5956,-0.0002
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0300-freq1600-per40-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1600-per40-depth580-mstop30-run1.csv,1.6000,0.3000,full,below_90_loose230,2507,2669,24.5161,24.5167,16.5073,16.5075,1.5950,1.5927,0.6733,0.6733,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1500-per30-depth580-mstop30-run1.csv,fullpanel-nowind-amp0200-freq1500-per30-depth580-mstop30-run1.csv,1.5000,0.2000,no,below_90_loose230,2332,2329,14.0635,14.0636,8.9618,8.9623,1.5005,1.5020,0.6372,0.6373,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1700-per40-depth580-mstop30-run1.csv,fullpanel-nowind-amp0200-freq1700-per40-depth580-mstop30-run1.csv,1.7000,0.2000,no,below_90_loose230,3249,3240,14.3835,14.3851,5.1697,5.1698,1.6937,1.6979,0.3594,0.3594,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0300-freq1600-per40-depth580-mstop30-run1.csv,fullpanel-nowind-amp0300-freq1600-per40-depth580-mstop30-run1.csv,1.6000,0.3000,no,below_90_loose230,2506,2656,20.6826,20.6826,11.2502,11.2502,1.5961,1.6000,0.5439,0.5439,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0300-freq1600-per80-depth580-mstop30-run1.csv,fullpanel-nowind-amp0300-freq1600-per80-depth580-mstop30-run1.csv,1.6000,0.3000,no,below_90_loose230,2503,2654,20.6821,20.6821,11.2560,11.2561,1.5982,1.6011,0.5442,0.5442,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,1.4000,0.2000,full,below_90_loose230,3766,3047,16.1074,16.1077,11.6763,11.6764,1.3943,1.3946,0.7249,0.7249,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1700-per40-depth580-mstop30-run2.csv,fullpanel-fullwind-amp0200-freq1700-per40-depth580-mstop30-run2.csv,1.7000,0.2000,full,below_90_loose230,3272,3254,17.6413,17.6561,9.3739,9.3741,1.6834,1.6906,0.5314,0.5309,-0.0004
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1400-per40-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1400-per40-depth580-mstop30-run1.csv,1.4000,0.1000,no,below_90_loose230,3749,3036,7.7572,7.7573,4.1844,4.1844,1.4002,1.4001,0.5394,0.5394,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0300-freq1400-per40-depth580-mstop30-run2.csv,fullpanel-fullwind-amp0300-freq1400-per40-depth580-mstop30-run2.csv,1.4000,0.3000,full,below_90_loose230,3763,2875,23.5074,23.5077,17.9607,17.9607,1.3954,1.3914,0.7640,0.7640,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1600-per40-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1600-per40-depth580-mstop30-run1.csv,1.6000,0.1000,no,below_90_loose230,2501,2659,7.4145,7.4146,2.5362,2.5366,1.5997,1.5995,0.3421,0.3421,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1500-per40-depth580-mstop30-run2.csv,fullpanel-fullwind-amp0200-freq1500-per40-depth580-mstop30-run2.csv,1.5000,0.2000,full,below_90_loose230,3014,2844,16.2490,16.2494,11.0466,11.0468,1.4926,1.4947,0.6798,0.6798,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0300-freq1400-per40-depth580-mstop30-run1.csv,fullpanel-nowind-amp0300-freq1400-per40-depth580-mstop30-run1.csv,1.4000,0.3000,no,below_90_loose230,3753,3040,21.6688,21.6690,15.4689,15.4689,1.3991,1.3979,0.7139,0.7139,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,1.3000,0.1000,no,below_90_loose230,4420,3271,7.7314,7.7315,4.8445,4.8445,1.3007,1.2995,0.6266,0.6266,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1500-per40-depth580-mstop30-run1.csv,fullpanel-nowind-amp0200-freq1500-per40-depth580-mstop30-run1.csv,1.5000,0.2000,no,below_90_loose230,3003,2832,14.1677,14.1678,9.1399,9.1399,1.4984,1.5006,0.6451,0.6451,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1500-per40-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per40-depth580-mstop30-run1.csv,1.5000,0.2000,full,below_90_loose230,3021,2841,16.8849,16.8850,11.1410,11.1412,1.4897,1.4963,0.6598,0.6598,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0100-freq1600-per40-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0100-freq1600-per40-depth580-mstop30-run1.csv,1.6000,0.1000,full,below_90_loose230,2514,2667,8.4451,8.4453,4.7368,4.7368,1.5905,1.5938,0.5609,0.5609,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1300-per40-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1300-per40-depth580-mstop30-run1.csv,1.3000,0.2000,full,below_90_loose230,4321,3280,10.8743,11.1797,12.1541,12.1542,1.2870,1.2959,1.1177,1.0872,-0.0305
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1300-per40-depth580-mstop30-run2.csv,fullpanel-fullwind-amp0200-freq1300-per40-depth580-mstop30-run2.csv,1.3000,0.2000,full,below_90_loose230,4425,3278,14.5338,14.5338,12.3808,12.3808,1.2994,1.2966,0.8519,0.8519,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1300-per40-depth580-mstop30-run1.csv,fullpanel-nowind-amp0200-freq1300-per40-depth580-mstop30-run1.csv,1.3000,0.2000,no,below_90_loose230,4423,3272,14.7269,14.7269,12.1530,12.1530,1.3000,1.2990,0.8252,0.8252,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0300-freq1300-per40-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1300-per40-depth580-mstop30-run1.csv,1.3000,0.3000,full,below_90_loose230,4440,3280,23.4883,23.4884,18.6432,18.6432,1.2951,1.2958,0.7937,0.7937,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1600-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1600-per240-depth580-mstop30-run1.csv,1.6000,0.2000,full,below_90_loose230,2515,2674,16.0940,16.0940,10.5712,10.5716,1.5905,1.5900,0.6568,0.6569,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0300-freq1300-per40-depth580-mstop30-run1.csv,fullpanel-nowind-amp0300-freq1300-per40-depth580-mstop30-run1.csv,1.3000,0.3000,no,below_90_loose230,4422,3272,21.6990,21.6990,17.8222,17.8222,1.3003,1.2990,0.8213,0.8213,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0100-freq1300-per40-depth580-mstop30-run2.csv,fullpanel-fullwind-amp0100-freq1300-per40-depth580-mstop30-run2.csv,1.3000,0.1000,full,below_90_loose230,4422,3273,7.3647,7.3647,6.0135,6.0135,1.3002,1.2985,0.8165,0.8165,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0100-freq1300-per40-depth580-mstop30-run3.csv,fullpanel-fullwind-amp0100-freq1300-per40-depth580-mstop30-run3.csv,1.3000,0.1000,full,below_90_loose230,4400,3272,7.7619,7.7641,5.7062,5.7062,1.3058,1.2990,0.7352,0.7349,-0.0002
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1300-per40-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1300-per40-depth580-mstop30-run1.csv,1.3000,0.1000,no,below_90_loose230,4418,3272,7.3351,7.3352,5.2738,5.2739,1.3013,1.2987,0.7190,0.7190,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0100-freq1300-per40-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0100-freq1300-per40-depth580-mstop30-run1.csv,1.3000,0.1000,full,below_90_loose230,4432,3267,7.3053,7.3056,5.6317,5.6317,1.2978,1.3007,0.7709,0.7709,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1300-per40-depth580-mstop30-run2.csv,fullpanel-nowind-amp0100-freq1300-per40-depth580-mstop30-run2.csv,1.3000,0.1000,no,below_90_loose230,4420,3272,7.6252,7.6254,5.1431,5.1431,1.3007,1.2990,0.6745,0.6745,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height136/fullpanel-nowind-amp0300-freq1700-per40-depth580-mstop30-run1.csv,fullpanel-nowind-amp0300-freq1700-per40-depth580-mstop30-run1.csv,1.7000,0.3000,no,below_90_loose230,3225,3225,18.4195,18.4254,8.2961,8.2965,1.7039,1.7048,0.4504,0.4503,-0.0001
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height136/fullpanel-nowind-amp0300-freq1500-per40-depth580-mstop30-run1.csv,fullpanel-nowind-amp0300-freq1500-per40-depth580-mstop30-run1.csv,1.5000,0.3000,no,below_90_loose230,3008,2836,21.0018,21.0019,13.2066,13.2066,1.4961,1.4985,0.6288,0.6288,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height136/fullpanel-nowind-amp0300-freq1600-per60-depth580-mstop30-coldstart-run1.csv,fullpanel-nowind-amp0300-freq1600-per60-depth580-mstop30-coldstart-run1.csv,1.6000,0.3000,no,below_90_loose230,2502,2659,20.8135,20.8142,11.0726,11.0726,1.5982,1.5985,0.5320,0.5320,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1200-per40-depth580-run1.csv,fullpanel-fullwind-amp0200-freq1200-per40-depth580-run1.csv,1.2000,0.2000,full,below_90_loose230,4798,4797,15.6337,15.6343,13.0441,13.0442,1.1987,1.1986,0.8344,0.8343,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1500-per240-depth580-run1.csv,fullpanel-nowind-amp0100-freq1500-per240-depth580-run1.csv,1.5000,0.1000,no,below_90_loose230,3167,2831,7.5802,7.5802,3.8015,3.8016,1.4998,1.5010,0.5015,0.5015,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0300-freq1600-per240-depth580-run1.csv,fullpanel-nowind-amp0300-freq1600-per240-depth580-run1.csv,1.6000,0.3000,no,below_90_loose230,2501,2661,20.6673,20.6673,11.1106,11.1106,1.5992,1.5971,0.5376,0.5376,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0300-freq1600-per240-depth580-run1.csv,fullpanel-fullwind-amp0300-freq1600-per240-depth580-run1.csv,1.6000,0.3000,full,below_90_loose230,2359,2675,24.6549,24.6569,16.3516,16.3520,1.5906,1.5883,0.6632,0.6632,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1500-per240-depth580-run1.csv,fullpanel-nowind-amp0200-freq1500-per240-depth580-run1.csv,1.5000,0.2000,no,below_90_loose230,2999,2835,14.6471,14.6471,9.1498,9.1498,1.5005,1.4993,0.6247,0.6247,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1500-per40-depth580-run1.csv,fullpanel-fullwind-amp0200-freq1500-per40-depth580-run1.csv,1.5000,0.2000,full,below_90_loose230,3017,2844,16.7765,16.7773,11.0297,11.0297,1.4921,1.4943,0.6574,0.6574,-0.0000
