path,mooring_short,date,WindCondition,amp_v,freq,Kt,var_wind_9373/170,var_swell_9373/170,sigma_wind_9373/170,sigma_swell_9373/170,var_wind_12400/250,var_swell_12400/250,sigma_wind_12400/250,sigma_swell_12400/250
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop30-run1.csv,loose300,2026-03-27,full,0.3,1.6,0.7201950694749608,23.0851470981869,0.048182641397210686,4.804700521175789,0.21950544730646365,0.005732005278322903,0.0057628069245848745,0.07571000778181775,0.0759131538311041
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1400-per40-depth580-mstop30-run2.csv,loose300,2026-03-27,full,0.3,1.4,0.768986461659838,2.34561426824598,0.05549488879499309,1.531539835670617,0.23557353160954456,0.0029922046451165835,0.0073238181485288465,0.05470104793435482,0.08557930911458006
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1600-per40-depth580-mstop30-run1.csv,loose300,2026-03-27,no,0.1,1.6,0.36361799485176605,4.207895690964815e-06,3.74335389120149e-06,0.002051315600039354,0.0019347748941935053,7.427728211798705e-07,7.232024698476008e-06,0.0008618426893464204,0.0026892424023274675
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0300-freq1600-per40-depth580-mstop30-run4.csv,loose300,2026-03-27,no,0.3,1.6,0.5203860068319504,0.0023195790134756056,0.0263142659904994,0.04816200798840935,0.16221672537226056,0.0024993121294960815,0.025602561519227657,0.04999312082172988,0.160008004547359
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0300-freq1400-per40-depth580-mstop30-run1.csv,loose300,2026-03-27,no,0.3,1.4,0.6694723780839026,7.894409934850223e-05,4.2149801318209004e-05,0.008885049203493598,0.006492287833900235,1.6180585528650262e-05,1.268915212622225e-05,0.004022509854388211,0.0035621836177016832
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,loose300,2026-03-27,no,0.1,1.3,0.662182760525963,0.0007538945323570363,0.013616401713719617,0.027457139915822194,0.11668933847494216,0.003591836764997615,0.004677887469448581,0.059931934433969464,0.0683950836643145
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1500-per40-depth580-mstop30-run1.csv,loose300,2026-03-27,no,0.2,1.5,0.5801099493603972,3.953577541397316e-06,1.1539422107403668e-06,0.0019883605159521037,0.0010742170221795812,2.117363271932261e-06,5.1988632513483e-06,0.0014551162400070522,0.0022801015879447785
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1500-per240-depth580-mstop30-run1.csv,loose300,2026-03-27,full,0.1,1.5,0.7049838242750296,9.006887905882156,0.08828203155519918,3.001147764753038,0.29712292330818096,0.004070690052287528,0.011564138861032027,0.06380195962733062,0.10753668611702719
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1400-per40-depth580-mstop30-run1.csv,loose300,2026-03-27,full,0.3,1.4,0.7733818849488399,21.030985735419662,0.04521262494615432,4.585955269670612,0.21263260555745989,0.0027629814735550453,0.010195366712235296,0.0525640701768332,0.10097210858566487
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop330-run3.csv,loose300,2026-03-27,no,0.1,1.3,0.6610324065262375,0.00014294781770076068,0.00013061270020343395,0.011956078692479432,0.01142859134816859,1.3160265582041935e-05,5.708084965507612e-06,0.003627708034288583,0.002389159886970232
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,loose300,2026-03-27,no,0.2,1.4,0.6885217131026192,6.789776635263463e-06,1.4446223183824768e-06,0.0026057199840473,0.0012019244229078952,4.287504747985441e-06,6.420067350189792e-07,0.0020706290705931473,0.0008012532277744529
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per40-depth580-mstop30-run1.csv,loose300,2026-03-27,full,0.2,1.5,0.7027059163157248,5.657743356023699,0.11252768055631386,2.378601134285381,0.3354514578240999,0.0045711028443405285,0.021419087650205455,0.06760993155107117,0.1463526140873659
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1600-per40-depth580-mstop30-run1.csv,loose300,2026-03-27,full,0.1,1.6,0.5969393330184248,10.32589228461024,0.10215253327114654,3.2133926440150824,0.31961309934223053,0.0003007507806153079,0.06045749358747374,0.017342167702317605,0.24588105577183805
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,loose300,2026-03-27,no,0.1,1.3,0.6627944021774408,2.2318977953207124e-06,1.4964495205277225e-06,0.0014939537460446064,0.0012232945354769319,1.00473079753883e-06,1.297290900443595e-06,0.0010023626078115794,0.001138986786773049
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per40-depth580-mstop30-run1.csv,loose300,2026-03-27,full,0.2,1.3,0.8394146561576624,5.153416913051187,0.1485949873741843,2.2701138546450013,0.3854802036086734,0.002253790240079664,0.049793080118612734,0.047474100729552146,0.22314363114060132
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,loose300,2026-03-27,no,0.3,1.5,0.613568309572995,2.9284890293531733e-05,3.319526968624983e-05,0.0054115515606461455,0.005761533622764848,4.462184031632136e-05,2.3542299440688817e-05,0.006679958107377722,0.004852040750105961
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per40-depth580-mstop30-run2-rettetterpå.csv,loose300,2026-03-27,no,0.1,1.3,0.7102338538320818,0.007163495774901792,0.13888106479796974,0.08463743719478864,0.37266749898263163,0.002259432498434786,0.08234421896914895,0.04753348817870182,0.28695682422474106
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,loose300,2026-03-27,full,0.1,1.3,0.7808062686898263,14.918591542464412,0.05517411429778821,3.8624592609455974,0.23489170759690137,0.0010680317341069305,0.022050237340975068,0.03268075479708096,0.14849322321565744
