path,run_type,N_input_periods,freq_hz,amp_V,wind,A_in_mm,A_out_mm,OUT_IN
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0100-freq1500-per40-depth580-mstop30-run1.csv,per40,40.0,1.5,0.1,full,8.020476608864916,5.337562074524883,0.665491882193803
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1600-per40-depth580-mstop30-run1.csv,per40,40.0,1.6,0.2,full,16.23389331045635,10.437096181144963,0.6429200920288398
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,per240,240.0,1.5,0.2,full,15.361880383366884,11.359907603142155,0.7394867893543895
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1600-per40-depth580-mstop30-run1.csv,per40,40.0,1.6,0.2,no,14.529636375042722,7.272365849076065,0.500519466651462
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1500-per40-depth580-mstop30-run1.csv,per40,40.0,1.5,0.1,no,8.060505421494938,3.327142115713303,0.41277090476743783
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1600-per40-depth580-mstop30-run2.csv,per40,40.0,1.6,0.2,full,15.53887950685987,10.261399856954736,0.6603693562605134
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1400-per40-depth580-mstop30-run2.csv,per40,40.0,1.4,0.2,full,15.515663032296244,11.664603011363225,0.7517953301178982
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0300-freq1500-per40-depth580-mstop30-run2.csv,per40,40.0,1.5,0.3,full,22.80293571073221,17.197888681274957,0.7541962534754139
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1400-per40-depth580-mstop30-run1.csv,per40,40.0,1.4,0.2,no,14.753558002700753,10.772110007573566,0.7301364189981595
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0300-freq1500-per40-depth580-mstop30-run1.csv,per40,40.0,1.5,0.3,no,22.194825422416535,13.135501051262025,0.5918271849976036
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1400-per40-depth580-mstop30-run1.csv,per40,40.0,1.4,0.2,full,15.467656758653423,11.651736426243788,0.7532968055891978
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0100-freq1400-per40-depth580-mstop30-run1.csv,per40,40.0,1.4,0.1,full,7.6391944363161315,5.73500285242464,0.750733981211538
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0300-freq1600-per40-depth580-mstop30-run1.csv,per40,40.0,1.6,0.3,full,24.172249899797478,16.176482744847004,0.6692170903372356
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1500-per30-depth580-mstop30-run1.csv,per40,30.0,1.5,0.2,no,14.539040809881637,9.501710578685906,0.6535307729673577
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0300-freq1600-per40-depth580-mstop30-run1.csv,per40,40.0,1.6,0.3,no,20.126518421670994,11.280093540733548,0.5604592560125967
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0300-freq1600-per80-depth580-mstop30-run1.csv,per240,80.0,1.6,0.3,no,19.956525614514167,11.362908541768382,0.5693831061206496
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,per240,240.0,1.4,0.2,full,15.647082305676765,11.656953170064455,0.7449921296723357
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1400-per40-depth580-mstop30-run1.csv,per40,40.0,1.4,0.1,no,7.629432389760344,3.998618652948138,0.5241043433735366
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0300-freq1400-per40-depth580-mstop30-run2.csv,per40,40.0,1.4,0.3,full,23.818314961958038,18.085378641890486,0.7593055457859197
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1600-per40-depth580-mstop30-run1.csv,per40,40.0,1.6,0.1,no,7.297733610688047,2.6578072280542746,0.3641962518557444
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1500-per40-depth580-mstop30-run2.csv,per40,40.0,1.5,0.2,full,16.353065229167058,11.047600480860645,0.6755675664496419
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0300-freq1400-per40-depth580-mstop30-run1.csv,per40,40.0,1.4,0.3,no,22.038709090380355,15.459266382969657,0.7014597052654709
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,per240,240.0,1.3,0.1,no,7.654251849016969,4.842502961063581,0.6326552949372186
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1500-per40-depth580-mstop30-run1.csv,per40,40.0,1.5,0.2,no,14.371619091406666,9.127378126780318,0.6350974144755842
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1500-per40-depth580-mstop30-run1.csv,per40,40.0,1.5,0.2,full,15.25544021835059,11.209490050444371,0.7347864034077894
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0100-freq1600-per40-depth580-mstop30-run1.csv,per40,40.0,1.6,0.1,full,8.600356155883613,4.736752727777218,0.5507623919198678
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1300-per40-depth580-mstop30-run1.csv,per40,40.0,1.3,0.2,full,14.925417636769506,12.022193819941768,0.8054845842520679
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1300-per40-depth580-mstop30-run2.csv,per40,40.0,1.3,0.2,full,15.724151213979862,12.370243555792966,0.7867034212183714
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1300-per40-depth580-mstop30-run1.csv,per40,40.0,1.3,0.2,no,14.821155892702976,11.994680467288791,0.8092945350635057
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0300-freq1300-per40-depth580-mstop30-run1.csv,per40,40.0,1.3,0.3,full,22.578380025460447,18.45830873339285,0.8175213949175446
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1600-per240-depth580-mstop30-run1.csv,per240,240.0,1.6,0.2,full,16.72597775995851,10.511840279104847,0.6284738883409182
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0300-freq1300-per40-depth580-mstop30-run1.csv,per40,40.0,1.3,0.3,no,21.371615462961362,17.495419041380735,0.8186287588648424
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0100-freq1300-per40-depth580-mstop30-run2.csv,per40,40.0,1.3,0.1,full,7.110746396149937,5.904835289974368,0.830410052757823
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0100-freq1300-per40-depth580-mstop30-run3.csv,per40,40.0,1.3,0.1,full,7.502040152549256,5.616531518869439,0.7486672164718946
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1300-per40-depth580-mstop30-run1.csv,per40,40.0,1.3,0.1,no,7.237853242882757,5.415388059118162,0.7482036285335447
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0100-freq1300-per40-depth580-mstop30-run1.csv,per40,40.0,1.3,0.1,full,7.4219805882062175,5.683462918119899,0.7657609516186443
/Users/ole/Kodevik/wave_project/wavedata/20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1300-per40-depth580-mstop30-run2.csv,per40,40.0,1.3,0.1,no,7.169518690630426,5.099996027674768,0.7113442683871877
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1500-per240-depth580-run1.csv,per240,240.0,1.5,0.1,no,7.460443337417768,3.8147803718685696,0.5113342732241638
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0300-freq1600-per240-depth580-run1.csv,per240,240.0,1.6,0.3,no,19.782336433940443,11.035434916781417,0.5578428490301066
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0300-freq1600-per240-depth580-run1.csv,per240,240.0,1.6,0.3,full,23.786582058961216,16.10397481700081,0.6770192866332343
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1500-per240-depth580-run1.csv,per240,240.0,1.5,0.2,no,14.77851966288085,9.184274936149814,0.6214610898558346
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1500-per40-depth580-run1.csv,per40,40.0,1.5,0.2,full,15.966834223496111,10.915678962777195,0.6836470404830877
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0100-freq1300-per40-depth580-run1.csv,per40,40.0,1.3,0.1,full,7.435601463376456,5.824409947759855,0.7833138955130375
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1300-per240-depth580-run2.csv,per240,240.0,1.3,0.1,no,6.996259126804514,5.489560422198844,0.7846422384738281
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1400-per240-depth580-run1.csv,per240,240.0,1.4,0.2,full,16.089018161639256,11.877035487180958,0.7382076002312652
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1300-per40-depth580-run1.csv,per40,40.0,1.3,0.1,no,7.273853833785141,5.166025654466934,0.7102185131177783
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1400-per240-depth580-run1.csv,per240,240.0,1.4,0.2,no,14.50794421148332,10.648146879916146,0.7339528416085258
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1400-per240-depth580-run1.csv,per240,240.0,1.4,0.1,no,7.78320965634409,4.45566270471472,0.572471114289323
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1300-per240-depth580-run1.csv,per240,240.0,1.3,0.2,no,14.898468565634312,11.901093728833766,0.7988132254267752
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1400-per40-depth580-run1.csv,per40,40.0,1.4,0.1,no,7.721033606120014,4.410703990393223,0.5712582298433613
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1600-per40-depth580-run1.csv,per40,40.0,1.6,0.2,full,16.3182759704278,10.242023091110266,0.6276412477440019
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1600-per240-depth580-run1.csv,per240,240.0,1.6,0.2,no,14.55778567551385,7.275719989938166,0.49978205148162774
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0300-freq1500-per240-depth580-run1.csv,per240,240.0,1.5,0.3,no,22.258290548010237,13.353539514185504,0.5999355379687608
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1600-per240-depth580-run1.csv,per240,240.0,1.6,0.1,no,7.357031070584027,2.873784364993362,0.3906174022403892
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0300-freq1400-per240-depth580-run1.csv,per240,240.0,1.4,0.3,no,21.172220792512,15.538271832177953,0.7338990077825652
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1400-per40-depth580-run1.csv,per40,40.0,1.4,0.2,full,15.870784086236394,11.93086639549035,0.751750280935215
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1300-per40-depth580-run1.csv,per40,40.0,1.3,0.2,full,15.741956825579273,12.27008704353053,0.7794511939959545
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1300-per240-depth580-mstop30.csv,per240,240.0,1.3,0.2,no,15.088330296083267,11.745071837269252,0.7784209125060126
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,per240,240.0,1.3,0.2,no,15.03107229974556,11.826543607154282,0.7868063815616453
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30.csv,per240,240.0,1.3,0.1,no,7.3298016954261325,5.514019550636671,0.7522740422946875
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1500-per240-depth580-mstop30-run2.csv,per240,240.0,1.5,0.2,no,14.49747257857593,8.823156545490406,0.6085996367759362
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,per240,240.0,1.5,0.2,no,14.828734599861617,9.186088514048755,0.6194789212920757
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0300-freq1600-per240-depth580-mstop30-run2.csv,per240,240.0,1.6,0.3,no,21.07040489008375,10.852224956591934,0.5150458670919635
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1400-per240-depth580-mstop30-run2.csv,per240,240.0,1.4,0.2,no,14.284741610510554,10.47706169111886,0.7334442565912397
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,per240,240.0,1.3,0.1,no,7.203414417729519,5.473507500887014,0.7598490359537355
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,per240,240.0,1.4,0.2,no,15.104791314952573,10.897546037718989,0.7214628663509746
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0300-freq1500-per240-depth580-mstop30-run2.csv,per240,240.0,1.5,0.3,no,21.009190457095528,13.124850564962362,0.624719481303462
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0300-freq1400-per240-depth580-mstop30-run2.csv,per240,240.0,1.4,0.3,no,21.266159217285548,15.228020506207333,0.7160682072684617
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run1-FALSEDATE.csv,per240,240.0,1.3,0.1,no,7.559499877361485,4.916290052102469,0.6503459397923049
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1600-per240-depth580-mstop30-run2.csv,per240,240.0,1.6,0.2,no,14.01112101397616,6.862812400052738,0.48981179972730593
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1600-per240-depth580-mstop30-run1.csv,per240,240.0,1.6,0.2,no,14.553923984952496,7.165968839824105,0.4923736613735993
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1300-per40-depth580-mstop30-run2.csv,per40,40.0,1.3,0.1,no,7.565626792041149,5.175916900331504,0.6841359007790921
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run1-coldstart.csv,per240,240.0,1.3,0.1,no,7.930761461918022,5.172033755886646,0.6521484451047669
