path,name,probe,freq_hz,amp_V,wind,mooring,T_ref,start_sample,A_LS_mm,A_stokes2_mm,residual_rms_mm
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.30000,full,below_90_loose300,47,6393,21.99936,1.96320,2.48719
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.30000,full,below_90_loose300,48,6560,21.94140,1.78239,2.43371
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.30000,full,below_90_loose300,49,6727,21.76212,1.58334,2.27464
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.30000,full,below_90_loose300,50,6894,21.77448,1.50836,2.26494
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.30000,full,below_90_loose300,51,7061,21.70654,1.47801,2.16191
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.30000,full,below_90_loose300,52,7228,21.56157,1.20710,2.16546
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.30000,full,below_90_loose300,53,7395,21.58360,0.63205,2.29771
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.30000,full,below_90_loose300,54,7562,21.53349,0.43317,2.25416
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.30000,full,below_90_loose300,55,7729,21.62308,0.31059,2.48904
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.30000,full,below_90_loose300,56,7896,21.72955,0.81362,2.55123
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.30000,full,below_90_loose300,57,8063,21.87155,1.45285,2.45650
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.30000,full,below_90_loose300,58,8230,22.04627,1.64457,2.47510
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.30000,full,below_90_loose300,59,8397,22.14912,1.89126,2.36900
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.30000,full,below_90_loose300,60,8564,22.21011,1.91732,2.39003
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.30000,full,below_90_loose300,61,8731,22.28036,1.99552,2.44629
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.30000,full,below_90_loose300,62,8898,22.41211,1.85071,2.50801
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.30000,full,below_90_loose300,63,9065,22.41857,1.63056,2.53064
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.30000,full,below_90_loose300,64,9232,22.37558,1.58459,2.57619
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.30000,full,below_90_loose300,65,9399,22.51528,1.23233,2.25864
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.30000,full,below_90_loose300,66,9566,22.47218,0.68628,2.34686
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.30000,full,below_90_loose300,67,9733,22.30801,0.42499,2.16423
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.30000,full,below_90_loose300,68,9900,22.11286,0.46489,2.09054
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.30000,full,below_90_loose300,69,10067,22.15265,0.44712,1.96472
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.30000,full,below_90_loose300,70,10234,22.07913,0.52742,1.83506
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.30000,full,below_90_loose300,71,10401,21.88882,0.62899,1.79986
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.30000,full,below_90_loose300,72,10568,21.68871,0.65247,1.83825
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.30000,full,below_90_loose300,73,10735,21.54861,0.80146,1.75851
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.30000,full,below_90_loose300,74,10902,21.46992,0.84565,1.73090
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.30000,full,below_90_loose300,75,11069,21.28809,0.98170,1.95710
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.30000,full,below_90_loose300,76,11236,21.23565,0.91369,1.88507
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.30000,full,below_90_loose300,77,11403,21.32254,1.01979,1.89719
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.30000,full,below_90_loose300,78,11570,21.21645,1.15945,1.96709
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.30000,full,below_90_loose300,79,11737,20.97290,1.00060,1.99211
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.30000,full,below_90_loose300,80,11904,21.02731,1.17266,2.11596
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,40,6680,16.30387,0.78537,2.24662
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,41,6847,16.54826,0.68307,2.06831
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,42,7014,16.64566,0.71464,2.08946
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,43,7181,16.74419,0.53694,1.77521
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,44,7348,16.75427,0.63604,1.60446
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,45,7515,16.86856,0.58952,1.37043
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,46,7682,17.03284,0.65605,1.27090
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,47,7849,16.98134,0.70802,1.25541
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,48,8016,17.02826,0.73010,1.28831
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,49,8183,17.07691,0.74530,1.29414
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,50,8350,16.95735,0.73012,1.24599
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,51,8517,17.00747,0.72877,1.17820
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,52,8684,17.03067,0.71943,1.14309
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,53,8851,16.99936,0.82143,1.11953
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,54,9018,17.00861,0.78536,1.09373
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,55,9185,16.97645,0.75292,1.05434
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,56,9352,16.98738,0.70703,1.00073
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,57,9519,17.10014,0.70709,0.93167
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,58,9686,17.09503,0.74596,0.93715
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,59,9853,16.97002,0.75052,0.94975
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,60,10020,17.05399,0.74420,0.92331
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,61,10187,17.09078,0.79286,0.92859
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,62,10354,17.03936,0.76834,0.89805
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,63,10521,17.00216,0.79935,0.94154
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,64,10688,17.04752,0.84223,0.91668
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,65,10855,17.06705,0.94134,0.92370
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,66,11022,17.03933,1.01181,0.95705
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,67,11189,16.98391,0.95493,0.95720
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,68,11356,17.04316,0.99442,0.94315
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,69,11523,17.15610,1.08367,0.90565
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,70,11690,17.19499,1.16702,0.93715
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,71,11857,17.09732,1.22570,0.94153
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,72,12024,17.06268,1.20232,0.96975
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,73,12191,17.04302,1.10864,1.03969
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,74,12358,17.01243,1.11375,1.09460
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,75,12525,17.07842,1.09262,1.13858
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,76,12692,17.08499,1.15168,1.10534
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,77,12859,17.05556,1.17173,1.11600
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,78,13026,17.03675,1.15166,1.15372
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.30000,full,below_90_loose300,79,13193,17.07368,1.15116,1.14652
