path,probe,target_freq,actual_freq,WaveAmplitudeInput [Volt],WindCondition,Mooring,amp_A_rms_mm,amp_B_rms_mm,band_over_peak,e_wind_A,e_wind_B,e_wind_frac_diff
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1100-per40-depth580-mstop30-run1.csv,12400/250,1.1,1.0998680591583252,0.1,full,below_90_loose,6.260764192787074,6.260764192787074,1.0,0.08722840463276599,0.08722840463276599,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1600-per240-depth580-mstop30-run1.csv,9373/170,1.6,1.5923566818237305,0.2,full,below_90_loose,16.88459629027914,16.88459629027914,1.0,4.0747998619411305,4.0747998619411305,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1600-per240-depth580-mstop30-run1.csv,12400/250,1.6,1.5913430452346802,0.2,full,below_90_loose,11.227469466067257,11.227469466067257,1.0,0.55014877917606,0.55014877917606,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq0900-per240-depth580-mstop30-run1.csv,9373/170,0.9,0.8989571928977966,0.2,full,below_90_loose,12.999638747068973,12.999638747068973,1.0,15.079377336516233,15.079377336516233,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq0900-per240-depth580-mstop30-run1.csv,12400/250,0.9,0.8954154849052429,0.2,full,below_90_loose,12.115785502189905,12.115785502189905,1.0,0.13755200403094292,0.13755200403094292,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per40-depth580-mstop30-run2.csv,9373/170,1.3,1.3014055490493774,0.1,full,below_90_loose,7.300935594082969,7.300935594082969,1.0,3.1132676950750366,3.1132676950750366,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per40-depth580-mstop30-run2.csv,12400/250,1.3,1.3000520467758179,0.1,full,below_90_loose,6.491787547528062,6.491787547528062,1.0,0.06997934779349604,0.06997934779349604,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1400-per240-depth580-mstop30-run1.csv,9373/170,1.4,1.3935339450836182,0.3,full,below_90_loose,23.287418207283764,23.287418207283764,1.0,6.022143362294609,6.022143362294609,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1400-per240-depth580-mstop30-run1.csv,12400/250,1.4,1.3919821977615356,0.3,full,below_90_loose,17.61576360940508,17.61576360940508,1.0,1.3479002410489027,1.3479002410489027,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1000-per240-depth580-mstop30-run1.csv,9373/170,1.0,0.9996001720428467,0.2,full,below_90_loose,14.281044075585198,14.281044075585198,1.0,9.925107164061965,9.925107164061965,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1000-per240-depth580-mstop30-run1.csv,12400/250,1.0,0.9988014101982117,0.2,full,below_90_loose,13.326774695584874,13.326774695584874,1.0,0.16143301245666475,0.16143301245666475,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1500-per40-depth580-mstop30-run1.csv,9373/170,1.5,1.4961100816726685,0.1,full,below_90_loose,8.236204710996306,8.236204710996306,1.0,9.655549927644174,9.655549927644174,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1500-per40-depth580-mstop30-run1.csv,12400/250,1.5,1.4997000694274902,0.1,full,below_90_loose,5.093022646596796,5.093022646596796,1.0,0.07434541059638096,0.07434541059638096,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1700-per40-depth580-mstop30-run1.csv,9373/170,1.7,1.6778523921966553,0.3,full,below_90_loose,25.743610934789118,25.743610934789118,1.0,14.69759557031456,14.69759557031456,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1700-per40-depth580-mstop30-run1.csv,12400/250,1.7,1.6891891956329346,0.3,full,below_90_loose,15.70255580686476,15.70255580686476,1.0,4.7166163495721625,4.7166163495721625,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,9373/170,1.3,1.2960083484649658,0.2,no,below_90_loose,14.829605771179688,14.829605771179688,1.0,0.7512554366850536,0.7512554366850536,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,12400/250,1.3,1.3014055490493774,0.2,no,below_90_loose,12.02709081081782,12.02709081081782,1.0,0.052688785034504804,0.052688785034504804,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1600-per40-depth580-mstop30-run1.csv,9373/170,1.6,1.6025640964508057,0.2,full,below_90_loose,15.651420610590947,15.651420610590947,1.0,4.165801637702033,4.165801637702033,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1600-per40-depth580-mstop30-run1.csv,12400/250,1.6,1.5994881391525269,0.2,full,below_90_loose,10.711863819260131,10.711863819260131,1.0,1.0055711939371164,1.0055711939371164,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,9373/170,1.4,1.4005602598190308,0.1,no,below_90_loose,7.953272819562833,7.953272819562833,1.0,0.11554062645031342,0.11554062645031342,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,12400/250,1.4,1.3982102870941162,0.1,no,below_90_loose,3.8711864388598864,3.8711864388598864,1.0,0.013701433726219197,0.013701433726219197,0.0
